Ticker;SimFinId;Currency;"Fiscal Year";"Fiscal Period";"Report Date";"Publish Date";"Shares (Basic)";"Shares (Diluted)";"Net Income/Starting Line";"Depreciation & Amortization";"Provision for Loan Losses";"Non-Cash Items";"Change in Working Capital";"Net Cash from Operating Activities";"Change in Fixed Assets & Intangibles";"Net Change in Loans & Interbank";"Net Cash from Acquisitions & Divestitures";"Net Cash from Investing Activities";"Dividends Paid";"Cash from (Repayment of) Debt";"Cash from (Repurchase of) Equity";"Net Cash from Financing Activities";"Effect of Foreign Exchange Rates";"Net Change in Cash"
UMBF;256663;USD;2013;Q1;2013-03-31;2013-05-02;39881505;39881505;34941000;24402000;2000000;31628000;-57294000;35677000;-7203000;-257536000;-692000;-237232000;-8526000;-128998000;-695000;762975000;;561420000
UMBF;256663;USD;2013;Q2;2013-06-30;2013-08-01;39966869;39966869;29929000;24646000;5000000;36715000;-9542000;86748000;-9376000;-380227000;1384000;-667244000;-8729000;498405000;3158000;-348146000;;-928642000
UMBF;256663;USD;2013;Q3;2013-09-30;2013-10-31;40698700;40698700;34432000;24289000;6500000;27649000;-21218000;71652000;-9610000;-157070000;0;-6196000;-8747000;-629251000;202259000;875554000;;941010000
UMBF;256663;USD;2013;Q4;2013-12-31;2014-02-25;44556282;44556282;34663000;24132000;4000000;19460000;20090000;102345000;-9538000;-57470000;25395000;-110176000;-10166000;55075000;33001000;650077000;;642246000
UMBF;256663;USD;2014;Q1;2014-03-31;2014-05-01;44742068;45382692;23413000;24620000;4500000;10701000;-80110000;-16876000;-5773000;-317718000;;-286494000;-10201000;391171000;-155000;-1000155000;;-1303525000
UMBF;256663;USD;2014;Q2;2014-06-30;2014-07-31;44823370;45421148;34672000;23923000;5000000;20613000;24448000;108656000;-8741000;-167494000;;-150243000;-10232000;-366512000;1848000;-453797000;;-495384000
UMBF;256663;USD;2014;Q3;2014-09-30;2014-11-06;44890309;45441983;35630000;24471000;4500000;16051000;10698000;91350000;-15691000;-219371000;-120000;-330257000;-10246000;105837000;869000;675608000;;436701000
UMBF;256663;USD;2014;Q4;2014-12-31;2015-02-27;44922565;45535309;26940000;24883000;3000000;17890000;-10184000;62529000;-9373000;-453947000;0;-663985000;-10685000;315066000;663000;1168466000;;567010000
UMBF;256663;USD;2015;Q1;2015-03-31;2015-05-05;45000831;45437654;33765000;25339000;3000000;17945000;-57155000;22894000;-14825000;72489000;;25851000;-10716000;-307262000;-3852000;-801103000;;-752358000
UMBF;256663;USD;2015;Q2;2015-06-30;2015-08-04;46240869;46611096;30214000;25153000;5000000;35310000;-12172000;83505000;-14537000;-490102000;;-427102000;-11579000;-66148000;2005000;320581000;;-23016000
UMBF;256663;USD;2015;Q3;2015-09-30;2015-11-03;48577282;49036332;22451000;28977000;2500000;19474000;-6346000;67056000;-12591000;-117021000;72000;-171052000;-11809000;-431852000;1168000;122940000;;18944000
UMBF;256663;USD;2015;Q4;2015-12-31;2016-02-25;48686026;49232254;29643000;30583000;5000000;17250000;-44026000;38450000;-10738000;-464517000;-9260000;-757934000;-11863000;477743000;3828000;507796000;;-211688000
UMBF;256663;USD;2016;Q1;2016-03-31;2016-05-03;48756433;49016400;36403000;28258000;5000000;7324000;-49273000;27712000;-7819000;-237557000;;-412378000;-12082000;-137431000;-8804000;164672000;;-219994000
UMBF;256663;USD;2016;Q2;2016-06-30;2016-08-02;48770948;49149076;37518000;28227000;7000000;27074000;-45047000;54772000;-8084000;-392699000;;-356873000;-12163000;106664000;3659000;328832000;;26731000
UMBF;256663;USD;2016;Q3;2016-09-30;2016-11-01;48849251;49284280;41946000;27931000;13000000;25013000;-20607000;87283000;-20883000;-252589000;;61199000;-12140000;217543000;1206000;-63737000;;84745000
UMBF;256663;USD;2016;Q4;2016-12-31;2017-02-23;48936620;49658464;42934000;24607000;7500000;32327000;19305000;126673000;-12295000;-308872000;;-794391000;-12653000;-163104000;4483000;1021091000;;353373000
UMBF;256663;USD;2017;Q1;2017-03-31;2017-05-02;49109872;49829508;44181000;26456000;9000000;16630000;-79599000;16668000;-4812000;-72737000;;-228433000;-12710000;532489000;79000;-155572000;;-367337000
UMBF;256663;USD;2017;Q2;2017-06-30;2017-08-03;49269786;49848903;42821000;26218000;14500000;22673000;-3633000;102579000;-6478000;-86116000;;171412000;-12746000;-504282000;6475000;-309071000;;-35080000
UMBF;256663;USD;2017;Q3;2017-09-30;2017-11-02;49283322;49833141;48142000;25435000;11500000;22977000;16989000;125043000;-11808000;-208685000;-578000;-89508000;-12715000;-29798000;-9294000;-148869000;;-113334000
UMBF;256663;USD;2017;Q4;2017-12-31;2018-02-22;49231664;49845608;111961000;24867000;6000000;-26076000;-34516000;82236000;-10312000;-224711000;167093000;-334650000;-13705000;-593163000;1331000;1420460000;;1168046000
UMBF;256663;USD;2018;Q1;2018-03-31;2018-05-03;49420606;49917454;56786000;25011000;10000000;6105000;-78283000;19619000;-8639000;-117282000;2874000;-79755000;-14531000;93013000;-419000;-726672000;;-786808000
UMBF;256663;USD;2018;Q2;2018-06-30;2018-08-02;49551920;50007022;55424000;24180000;7000000;-9913000;2505000;79196000;-13487000;-127485000;0;-3035000;-14531000;311303000;2207000;-533192000;;-457031000
UMBF;256663;USD;2018;Q3;2018-09-30;2018-10-30;49473157;49912084;57849000;24496000;5750000;31624000;5552000;125271000;-14142000;-483700000;-510000;-457246000;-14467000;-473589000;-18325000;844245000;;512270000
UMBF;256663;USD;2018;Q4;2018-12-31;2019-03-01;48894065;49246388;25454000;23202000;48000000;19619000;-43264000;73011000;-16293000;-667943000;-11271000;-1210273000;-14750000;329836000;-47652000;1826690000;;689428000
UMBF;256663;USD;2019;Q1;2019-03-31;2019-05-02;48712153;48998571;57744000;22473000;12350000;24898000;-71260000;46205000;-7162000;-25437000;;-270531000;-14777000;-26177000;-2638000;40363000;;-183963000
USB;378231;USD;2012;Q2;2012-06-30;2012-08-03;1888000000;1898000000;1415000000;141000000;470000000;17659000000;-19148000000;537000000;;-4690000000;-14000000;-4492000000;-417000000;1708000000;743000000;9797000000;;5842000000
USB;378231;USD;2012;Q3;2012-09-30;2012-11-05;1886000000;1897000000;1474000000;139000000;488000000;19102000000;-20956000000;247000000;;-2645000000;0;-2989000000;-433000000;-5433000000;-329000000;-3279000000;;-6021000000
USB;378231;USD;2012;Q4;2012-12-31;2013-02-22;1873000000;1879000000;1420000000;141000000;443000000;22270000000;-20191000000;4083000000;;-5961000000;0;-6990000000;-432000000;-2282000000;-460000000;1777000000;;-1130000000
USB;378231;USD;2013;Q1;2013-03-31;2013-05-03;1858000000;1867000000;1428000000;131000000;403000000;20599000000;-20893000000;1668000000;;-759000000;;-1524000000;-431000000;559000000;-421000000;-1464000000;;-1320000000
USB;378231;USD;2013;Q2;2013-06-30;2013-08-07;1843000000;1853000000;1484000000;129000000;362000000;18492000000;-15619000000;4848000000;;-5159000000;;-5819000000;-432000000;-1925000000;-542000000;657000000;;-314000000
USB;378231;USD;2013;Q3;2013-09-30;2013-11-01;1832000000;1843000000;1468000000;129000000;298000000;13810000000;-13564000000;2141000000;;-3840000000;;-5320000000;-484000000;-990000000;-498000000;8176000000;;4997000000
USB;378231;USD;2013;Q4;2013-12-31;2014-02-21;1823000000;1833000000;1456000000;131000000;277000000;7662000000;-6737000000;2789000000;;-4222000000;;-8361000000;-483000000;2820000000;-310000000;2434000000;;-3138000000
USB;378231;USD;2014;Q1;2014-03-31;2014-05-07;1818000000;1828000000;1397000000;123000000;306000000;6829000000;-5883000000;2772000000;;-3520000000;;-8645000000;-482000000;6994000000;-197000000;4804000000;;-1069000000
USB;378231;USD;2014;Q2;2014-06-30;2014-08-06;1811000000;1821000000;1495000000;123000000;324000000;5385000000;-6215000000;1112000000;;-4948000000;;-5867000000;-480000000;134000000;-528000000;9983000000;;5228000000
USB;378231;USD;2014;Q3;2014-09-30;2014-11-06;1798000000;1807000000;1471000000;127000000;311000000;7998000000;-9325000000;582000000;;-2113000000;-255000000;-8860000000;-504000000;6091000000;-602000000;1825000000;;-6453000000
USB;378231;USD;2014;Q4;2014-12-31;2015-02-27;1785000000;1796000000;1488000000;128000000;288000000;8354000000;-9392000000;866000000;;-2990000000;0;-6440000000;-503000000;1332000000;-420000000;10045000000;;4471000000
USB;378231;USD;2015;Q1;2015-03-31;2015-05-06;1781000000;1789000000;1431000000;120000000;264000000;9563000000;-9627000000;1751000000;;-894000000;;-2501000000;-500000000;1112000000;-312000000;4168000000;;3418000000
USB;378231;USD;2015;Q2;2015-06-30;2015-08-05;1771000000;1779000000;1483000000;120000000;281000000;10892000000;-11130000000;1646000000;;-3632000000;;-5623000000;-498000000;-1330000000;-589000000;7830000000;;3853000000
USB;378231;USD;2015;Q3;2015-09-30;2015-11-04;1758000000;1766000000;1489000000;118000000;282000000;12816000000;-11851000000;2854000000;;-3540000000;;-4987000000;-513000000;-2627000000;-618000000;-5342000000;;-7475000000
USB;378231;USD;2015;Q4;2015-12-31;2016-02-25;1746000000;1754000000;1476000000;123000000;305000000;10544000000;-9917000000;2531000000;;-6474000000;;-8039000000;-508000000;585000000;369000000;6205000000;;697000000
USB;378231;USD;2016;Q1;2016-03-31;2016-05-06;1737000000;1743000000;1386000000;119000000;330000000;7914000000;-8488000000;1261000000;;-4061000000;;-4889000000;-513000000;-1440000000;-535000000;3462000000;;-166000000
USB;378231;USD;2016;Q2;2016-06-30;2016-08-05;1725000000;1731000000;1522000000;117000000;327000000;10186000000;-10729000000;1423000000;;-4305000000;;-5205000000;-505000000;-3279000000;-619000000;6839000000;;3057000000
USB;378231;USD;2016;Q3;2016-09-30;2016-11-04;1710000000;1716000000;1502000000;117000000;325000000;10717000000;-12107000000;554000000;;-3051000000;;-5147000000;-519000000;-1678000000;-589000000;14219000000;;9626000000
USB;378231;USD;2016;Q4;2016-12-31;2017-02-23;1700000000;1706000000;1478000000;117000000;342000000;11217000000;-11056000000;2098000000;;-2243000000;;-2717000000;-540000000;-6337000000;-458000000;-7340000000;;-7959000000
USB;378231;USD;2017;Q1;2017-03-31;2017-05-05;1694000000;1701000000;1473000000;117000000;345000000;9706000000;-8451000000;3190000000;;-743000000;;-1721000000;-558000000;909000000;511000000;3145000000;;4614000000
USB;378231;USD;2017;Q2;2017-06-30;2017-08-04;1684000000;1690000000;1500000000;116000000;350000000;7402000000;-7779000000;1589000000;;-4065000000;;-5093000000;-545000000;4063000000;-1758000000;12149000000;;8645000000
USB;378231;USD;2017;Q3;2017-09-30;2017-11-03;1672000000;1678000000;1563000000;117000000;360000000;9442000000;-9620000000;1862000000;;-1787000000;;-2506000000;-536000000;-1914000000;-657000000;-7780000000;;-8424000000
USB;378231;USD;2017;Q4;2017-12-31;2018-02-22;1658000000;1663000000;1682000000;118000000;335000000;9638000000;-11942000000;-169000000;;-2041000000;;-2806000000;-573000000;-1453000000;-660000000;1940000000;;-1035000000
USB;378231;USD;2018;Q1;2018-03-31;2018-05-03;1652000000;1657000000;1675000000;113000000;341000000;7835000000;-8530000000;1434000000;;612000000;;82000000;-563000000;2025000000;-548000000;-1775000000;;-259000000
USB;378231;USD;2018;Q2;2018-06-30;2018-08-02;1642000000;1646000000;1750000000;115000000;327000000;7903000000;-6840000000;3255000000;;-1071000000;;-2251000000;-567000000;4457000000;-673000000;-1229000000;;-225000000
USB;378231;USD;2018;Q3;2018-09-30;2018-11-02;1629000000;1633000000;1815000000;118000000;343000000;7370000000;-6421000000;3225000000;;-2922000000;;-2051000000;-557000000;9491000000;-145000000;-113000000;;1061000000
USB;378231;USD;2018;Q4;2018-12-31;2019-02-22;1613000000;1616000000;1856000000;121000000;368000000;6718000000;-6413000000;2650000000;;-4685000000;;-4757000000;-679000000;-9335000000;-805000000;3478000000;;1371000000
USB;378231;USD;2019;Q1;2019-03-31;2019-05-09;1602000000;1605000000;;120000000;377000000;6898000000;-6099000000;1296000000;;-1303000000;;-2883000000;-669000000;-3061000000;-633000000;-1751000000;;-3338000000
WAL;345773;USD;2011;Q2;2011-06-30;2012-05-03;80883000;81223000;6229000;2688000;11891000;12094000;9598000;42500000;1320000;;;54370000;-1750000;-14754000;0;74352000;;171222000
WAL;345773;USD;2011;Q3;2011-09-30;2011-11-08;80931000;81125000;13011000;2690000;11180000;11579000;-11030000;27430000;471000;;;-293824000;-1752000;-6064000;1050000;37802000;;-228592000
WAL;345773;USD;2011;Q4;2011-12-31;2012-03-02;81028000;81371000;7101000;2540000;13076000;6666000;3979000;33362000;-931000;;;-468803000;-1781000;261040000;-415000;284468000;;-150973000
WAL;345773;USD;2012;Q1;2012-03-31;2012-05-03;81359000;82227000;11300000;3228000;13081000;10299000;-1480000;36428000;-1911000;3445000;;-81727000;-1763000;-169274000;552000;70057000;;24758000
WAL;345773;USD;2012;Q2;2012-06-30;2012-08-03;81590000;81955000;13961000;1708000;13330000;9860000;8447000;47306000;-2574000;0;;-231719000;-1325000;82512000;0;183581000;;-832000
WAL;345773;USD;2012;Q3;2012-09-30;2012-11-02;81758000;82294000;15458000;2383000;8932000;12618000;1821000;41212000;-1466000;-10000;;-118946000;-352000;44486000;2068000;206730000;;128996000
WAL;345773;USD;2012;Q4;2012-12-31;2013-03-01;84433000;85172000;31920000;-1014000;11501000;-11800000;5001000;35608000;-2603000;;;-152716000;-353000;-162316000;182000;13816000;;-103292000
WAL;345773;USD;2013;Q1;2013-03-31;2013-05-03;85324000;85980000;20885000;2153000;5439000;-2115000;19731000;46093000;-761000;;;-193217000;-353000;218272000;1118000;498774000;;351650000
WAL;345773;USD;2013;Q2;2013-06-30;2013-08-09;85659000;86524000;34072000;924000;3481000;-28849000;30798000;40426000;-367000;;;-171051000;-352000;-73272000;701000;-42697000;;-173322000
WAL;345773;USD;2013;Q3;2013-09-30;2013-10-31;85799000;86769000;28594000;1549000;0;23971000;-16827000;37287000;-1344000;;0;-163260000;-353000;-23879000;1105000;252053000;;126080000
WAL;345773;USD;2013;Q4;2013-12-31;2014-02-21;85946000;86891000;31414000;2233000;4300000;-15782000;19078000;41243000;-16401000;;0;-645814000;-352000;-61849000;1671000;401052000;;-203519000
WAL;345773;USD;2014;Q1;2014-03-31;2014-04-30;86256000;87123000;31085000;1500000;3500000;-5310000;9202000;39977000;-1103000;;;-288910000;-353000;97268000;703000;409344000;;160411000
WAL;345773;USD;2014;Q2;2014-06-30;2014-07-30;86501000;87333000;35538000;1720000;507000;-5250000;-11971000;20544000;-4388000;;;-312850000;-352000;-119602000;3904000;205663000;;-86643000
WAL;345773;USD;2014;Q3;2014-09-30;2014-10-30;86723000;87572000;40919000;1108000;419000;-3879000;8035000;46602000;-5012000;;0;-388493000;-353000;1177000;726000;230880000;;-111011000
WAL;345773;USD;2014;Q4;2014-12-31;2015-02-17;87292000;87996000;40409000;1838000;300000;2703000;15028000;60278000;-3422000;;0;-395760000;-329000;55063000;-53793000;231607000;;-103875000
WAL;345773;USD;2015;Q1;2015-03-31;2015-05-08;87941000;88452000;40383000;2115000;700000;-1708000;31097000;72587000;-2237000;-440408000;;-347020000;-176000;-122664000;793000;602439000;;328006000
WAL;345773;USD;2015;Q2;2015-06-30;2015-08-07;88177000;88682000;39475000;1828000;0;-1813000;-23013000;16477000;-1649000;-74735000;;251514000;-247000;-4909000;744000;-2057000;;265934000
WAL;345773;USD;2015;Q3;2015-09-30;2015-10-30;100776000;101520000;55860000;2096000;0;-2629000;197000;55524000;-7974000;-428632000;0;-881679000;-176000;183818000;201000;393229000;;-432926000
WAL;345773;USD;2015;Q4;2015-12-31;2016-02-16;101386000;102222000;58526000;2427000;2500000;15577000;-3203000;75827000;1004000;-325576000;0;-389258000;-151000;-165072000;-42015000;212661000;;-100770000
WAL;345773;USD;2016;Q1;2016-03-31;2016-05-02;101895000;102538000;61332000;2606000;2500000;-304000;5181000;71315000;-3086000;-105402000;;-155516000;;-151849000;305000;890538000;;806337000
WAL;345773;USD;2016;Q2;2016-06-30;2016-07-29;102688000;103472000;61614000;3530000;2500000;853000;-24675000;43822000;-3506000;-296290000;;-1725815000;;171654000;55999000;1347259000;;-334734000
WAL;345773;USD;2016;Q3;2016-09-30;2016-10-31;103768000;104564000;67052000;3136000;2000000;-1619000;28776000;99345000;-2732000;-150239000;0;-686938000;;5679000;236000;247433000;;-340160000
WAL;345773;USD;2016;Q4;2016-12-31;2017-02-28;103817000;104798000;69800000;3222000;1000000;5447000;-13306000;66163000;-1250000;-258612000;0;-321964000;0;77344000;315000;184209000;;-71592000
WAL;345773;USD;2017;Q1;2017-03-31;2017-04-27;103987000;104836000;73357000;3211000;4250000;726000;6428000;87972000;-2575000;-342069000;;-435459000;;-86017000;184000;710030000;;362543000
WAL;345773;USD;2017;Q2;2017-06-30;2017-07-28;104162000;105045000;79971000;3178000;3000000;2760000;-1443000;87466000;-2518000;-394273000;;-800215000;;-3050000;343000;672390000;;-40359000
WAL;345773;USD;2017;Q3;2017-09-30;2017-10-27;104221000;104942000;82858000;3567000;5000000;4655000;-435000;95645000;-2551000;-443152000;0;-915949000;;-6594000;259000;863983000;;43679000
WAL;345773;USD;2017;Q4;2017-12-31;2018-02-26;104346000;105165000;89306000;3437000;5000000;106462000;-91477000;112728000;-1218000;-693893000;0;-803904000;;389950000;60000;457590000;;-233586000
WAL;345773;USD;2018;Q1;2018-03-31;2018-04-27;104530000;105324000;100900000;3407000;6000000;-2654000;-19337000;88316000;-576000;-367437000;;-347298000;;-94340000;215000;281585000;;22603000
WAL;345773;USD;2018;Q2;2018-06-30;2018-07-31;104691000;105420000;104679000;3408000;5000000;9365000;36585000;159037000;-1260000;-601311000;;-591741000;;-228655000;319000;500151000;;67447000
WAL;345773;USD;2018;Q3;2018-09-30;2018-10-30;104768000;105448000;111123000;3645000;6000000;24706000;3453000;148927000;-6483000;-622985000;-30067000;-703118000;;-72052000;0;747937000;;193746000
WAL;345773;USD;2018;Q4;2018-12-31;2019-03-01;104687000;105288000;119086000;3859000;6000000;15805000;-58000;144692000;-2994000;-994970000;120366000;-1071276000;;492441000;-35668000;724592000;;-201992000
WAL;345773;USD;2019;Q1;2019-03-31;2019-04-30;104033000;104475000;120796000;4209000;3500000;17958000;4851000;151314000;-3152000;-385497000;;-351485000;;-498270000;-37913000;487210000;;287039000
WFC;58953;USD;2009;Q2;2009-06-30;2010-05-07;4483100000;4501600000;3249000000;559000000;5086000000;127231000000;-134155000000;1970000000;812000000;4147000000;-9000000;5781000000;-644000000;-33821000000;8775000000;-9305000000;;-1554000000
WFC;58953;USD;2009;Q3;2009-09-30;2009-11-06;4678300000;4706400000;3316000000;897000000;6111000000;108066000000;-110989000000;7401000000;895000000;-569000000;0;50672000000;-797000000;-43926000000;265000000;-61472000000;;-3399000000
WFC;58953;USD;2009;Q4;2009-12-31;2010-02-26;4772000000;4793500000;3013000000;404000000;5913000000;93847000000;-99814000000;3363000000;1051000000;-23157000000;-6000000;-3369000000;-796000000;831000000;-12754000000;9853000000;;9847000000
WFC;58953;USD;2010;Q1;2010-03-31;2010-05-07;5190400000;5225200000;2600000000;713000000;5330000000;88074000000;-87836000000;8881000000;1109000000;-12532000000;;12695000000;-511000000;-12853000000;426000000;-32355000000;;-10779000000
WFC;58953;USD;2010;Q2;2010-06-30;2010-08-09;5219700000;5260800000;3145000000;622000000;3989000000;88833000000;-88616000000;7973000000;1237000000;-18126000000;;-975000000;-378000000;-15813000000;-169000000;-5728000000;;1270000000
WFC;58953;USD;2010;Q3;2010-09-30;2010-11-05;5240100000;5273200000;3425000000;167000000;3445000000;96619000000;-97710000000;5946000000;1323000000;18332000000;;13816000000;-514000000;-19864000000;178000000;-21332000000;;-1570000000
WFC;58953;USD;2010;Q4;2010-12-31;2011-02-25;5257000000;5293200000;3493000000;422000000;2989000000;101081000000;-112013000000;-4028000000;1775000000;-23206000000;-13000000;-29211000000;-379000000;10000000;304000000;33282000000;;43000000
WFC;58953;USD;2011;Q1;2011-03-31;2011-05-06;5278800000;5333100000;3814000000;477000000;2210000000;89322000000;-78612000000;17211000000;1642000000;-10883000000;0;1232000000;-885000000;-9380000000;3080000000;-17509000000;;934000000
